"","Latitude","Longitude","County","Hour","Season","Pollutant","Sample"
"2271",32.952124,-117.264088,"San Diego","12",3,"Ozone",0.559495798319328
"2272",32.952124,-117.264088,"San Diego","12",4,"Ozone",0.559937888198758
"2273",32.952124,-117.264088,"San Diego","13",1,"Ozone",0.619101123595506
"2274",32.952124,-117.264088,"San Diego","13",2,"Ozone",0.601806239737274
"2275",32.952124,-117.264088,"San Diego","13",3,"Ozone",0.556340288924559
"2276",32.952124,-117.264088,"San Diego","13",4,"Ozone",0.581746031746032
"2277",32.952124,-117.264088,"San Diego","14",1,"Ozone",0.623492063492063
"2278",32.952124,-117.264088,"San Diego","14",2,"Ozone",0.599335548172757
"2279",32.952124,-117.264088,"San Diego","14",3,"Ozone",0.553012048192771
"2280",32.952124,-117.264088,"San Diego","14",4,"Ozone",0.589075630252101
"2281",32.952124,-117.264088,"San Diego","15",1,"Ozone",0.639372822299652
"2282",32.952124,-117.264088,"San Diego","15",2,"Ozone",0.594703049759229
"2283",32.952124,-117.264088,"San Diego","15",3,"Ozone",0.539874411302983
"2284",32.952124,-117.264088,"San Diego","15",4,"Ozone",0.600487012987013
"2285",32.952124,-117.264088,"San Diego","16",1,"Ozone",0.626530612244898
"2286",32.952124,-117.264088,"San Diego","16",2,"Ozone",0.591836734693878
"2287",32.952124,-117.264088,"San Diego","16",3,"Ozone",0.533695652173913
"2288",32.952124,-117.264088,"San Diego","16",4,"Ozone",0.58027950310559
"2289",32.952124,-117.264088,"San Diego","17",1,"Ozone",0.58712715855573
"2290",32.952124,-117.264088,"San Diego","17",2,"Ozone",0.589952904238618
"2291",32.952124,-117.264088,"San Diego","17",3,"Ozone",0.533385093167702
"2292",32.952124,-117.264088,"San Diego","17",4,"Ozone",0.53555900621118
"2293",32.952124,-117.264088,"San Diego","18",1,"Ozone",0.548979591836735
"2294",32.952124,-117.264088,"San Diego","18",2,"Ozone",0.572370486656201
"2295",32.952124,-117.264088,"San Diego","18",3,"Ozone",0.518944099378882
"2296",32.952124,-117.264088,"San Diego","18",4,"Ozone",0.500931677018634
"2297",32.952124,-117.264088,"San Diego","19",1,"Ozone",0.520251177394034
"2298",32.952124,-117.264088,"San Diego","19",2,"Ozone",0.574411302982731
"2299",32.952124,-117.264088,"San Diego","19",3,"Ozone",0.512111801242236
"2300",32.952124,-117.264088,"San Diego","19",4,"Ozone",0.47111801242236
"2301",32.952124,-117.264088,"San Diego","20",1,"Ozone",0.497174254317111
"2302",32.952124,-117.264088,"San Diego","20",2,"Ozone",0.560282574568289
"2303",32.952124,-117.264088,"San Diego","20",3,"Ozone",0.499223602484472
"2304",32.952124,-117.264088,"San Diego","20",4,"Ozone",0.444099378881988
"2305",32.952124,-117.264088,"San Diego","21",1,"Ozone",0.461538461538462
"2306",32.952124,-117.264088,"San Diego","21",2,"Ozone",0.543799058084772
"2307",32.952124,-117.264088,"San Diego","21",3,"Ozone",0.480590062111801
"2308",32.952124,-117.264088,"San Diego","21",4,"Ozone",0.415062111801242
"2309",32.952124,-117.264088,"San Diego","22",1,"Ozone",0.448822605965463
"2310",32.952124,-117.264088,"San Diego","22",2,"Ozone",0.528571428571428
"2311",32.952124,-117.264088,"San Diego","22",3,"Ozone",0.462267080745342
"2312",32.952124,-117.264088,"San Diego","22",4,"Ozone",0.39611801242236
"2313",32.952124,-117.264088,"San Diego","23",1,"Ozone",0.431868131868132
"2314",32.952124,-117.264088,"San Diego","23",2,"Ozone",0.505337519623234
"2315",32.952124,-117.264088,"San Diego","23",3,"Ozone",0.455434782608696
"2316",32.952124,-117.264088,"San Diego","23",4,"Ozone",0.389751552795031
"2317",32.985442,-117.08218,"San Diego","00",1,"CO",0.0154788069073783
"2318",32.985442,-117.08218,"San Diego","00",1,"NO2",0.194418604651163
"2319",32.985442,-117.08218,"San Diego","00",2,"CO",0.0115227629513344
"2320",32.985442,-117.08218,"San Diego","00",2,"NO2",0.12021978021978
"2321",32.985442,-117.08218,"San Diego","00",3,"CO",0.0110869565217391
"2322",32.985442,-117.08218,"San Diego","00",3,"NO2",0.104673913043478
"2323",32.985442,-117.08218,"San Diego","00",4,"CO",0.0160132890365449
"2324",32.985442,-117.08218,"San Diego","00",4,"NO2",0.192197802197802
"2325",32.985442,-117.08218,"San Diego","01",1,"CO",0.0149579831932773
"2326",32.985442,-117.08218,"San Diego","01",1,"NO2",0.186938775510204
"2327",32.985442,-117.08218,"San Diego","01",2,"CO",0.0113015873015873
"2328",32.985442,-117.08218,"San Diego","01",2,"NO2",0.123777777777778
"2329",32.985442,-117.08218,"San Diego","01",3,"CO",0.0103846153846154
"2330",32.985442,-117.08218,"San Diego","01",3,"NO2",0.105961538461538
"2331",32.985442,-117.08218,"San Diego","01",4,"CO",0.0162126245847176
"2332",32.985442,-117.08218,"San Diego","01",4,"NO2",0.204130434782609
"2333",32.985442,-117.08218,"San Diego","02",1,"CO",0.0155555555555556
"2334",32.985442,-117.08218,"San Diego","02",1,"NO2",0.15
"2335",32.985442,-117.08218,"San Diego","02",3,"CO",0.01
"2336",32.985442,-117.08218,"San Diego","02",3,"NO2",0.094
"2337",32.985442,-117.08218,"San Diego","02",4,"CO",0.0114285714285714
"2338",32.985442,-117.08218,"San Diego","02",4,"NO2",0.21
"2339",32.985442,-117.08218,"San Diego","03",1,"CO",0.0132361516034985
"2340",32.985442,-117.08218,"San Diego","03",1,"NO2",0.189347826086957
"2341",32.985442,-117.08218,"San Diego","03",2,"CO",0.0111801242236025
"2342",32.985442,-117.08218,"San Diego","03",2,"NO2",0.144565217391304
"2343",32.985442,-117.08218,"San Diego","03",3,"CO",0.0106122448979592
"2344",32.985442,-117.08218,"San Diego","03",3,"NO2",0.123
"2345",32.985442,-117.08218,"San Diego","03",4,"CO",0.012987012987013
"2346",32.985442,-117.08218,"San Diego","03",4,"NO2",0.199111111111111
"2347",32.985442,-117.08218,"San Diego","04",1,"CO",0.0148822605965463
"2348",32.985442,-117.08218,"San Diego","04",1,"NO2",0.210470588235294
"2349",32.985442,-117.08218,"San Diego","04",2,"CO",0.0138775510204082
"2350",32.985442,-117.08218,"San Diego","04",2,"NO2",0.158901098901099
"2351",32.985442,-117.08218,"San Diego","04",3,"CO",0.013563579277865
"2352",32.985442,-117.08218,"San Diego","04",3,"NO2",0.138586956521739
"2353",32.985442,-117.08218,"San Diego","04",4,"CO",0.0164784053156146
"2354",32.985442,-117.08218,"San Diego","04",4,"NO2",0.221538461538462
"2355",32.985442,-117.08218,"San Diego","05",1,"CO",0.0188697017268446
"2356",32.985442,-117.08218,"San Diego","05",1,"NO2",0.231411764705882
"2357",32.985442,-117.08218,"San Diego","05",2,"CO",0.0177708006279435
"2358",32.985442,-117.08218,"San Diego","05",2,"NO2",0.181978021978022
"2359",32.985442,-117.08218,"San Diego","05",3,"CO",0.0163893249607535
"2360",32.985442,-117.08218,"San Diego","05",3,"NO2",0.15445652173913
"2361",32.985442,-117.08218,"San Diego","05",4,"CO",0.020265780730897
"2362",32.985442,-117.08218,"San Diego","05",4,"NO2",0.241521739130435
"2363",32.985442,-117.08218,"San Diego","06",1,"CO",0.0227001569858713
"2364",32.985442,-117.08218,"San Diego","06",1,"NO2",0.254352941176471
"2365",32.985442,-117.08218,"San Diego","06",2,"CO",0.0183045525902669
"2366",32.985442,-117.08218,"San Diego","06",2,"NO2",0.172307692307692
"2367",32.985442,-117.08218,"San Diego","06",3,"CO",0.0180634920634921
"2368",32.985442,-117.08218,"San Diego","06",3,"NO2",0.158351648351648
"2369",32.985442,-117.08218,"San Diego","06",4,"CO",0.0236212624584718
"2370",32.985442,-117.08218,"San Diego","06",4,"NO2",0.254782608695652
"2371",32.985442,-117.08218,"San Diego","07",1,"CO",0.0227287319422151
"2372",32.985442,-117.08218,"San Diego","07",1,"NO2",0.237560975609756
"2373",32.985442,-117.08218,"San Diego","07",2,"CO",0.0163402889245586
"2374",32.985442,-117.08218,"San Diego","07",2,"NO2",0.166741573033708
"2375",32.985442,-117.08218,"San Diego","07",3,"CO",0.0175238095238095
"2376",32.985442,-117.08218,"San Diego","07",3,"NO2",0.161460674157303
"2377",32.985442,-117.08218,"San Diego","07",4,"CO",0.0223865546218487
"2378",32.985442,-117.08218,"San Diego","07",4,"NO2",0.231868131868132
"2379",32.985442,-117.08218,"San Diego","08",1,"CO",0.0183627608346709
"2380",32.985442,-117.08218,"San Diego","08",1,"NO2",0.198048780487805
"2381",32.985442,-117.08218,"San Diego","08",2,"CO",0.0153130016051364
"2382",32.985442,-117.08218,"San Diego","08",2,"NO2",0.171477272727273
"2383",32.985442,-117.08218,"San Diego","08",3,"CO",0.0153772070626003
"2384",32.985442,-117.08218,"San Diego","08",3,"NO2",0.154545454545455
"2385",32.985442,-117.08218,"San Diego","08",4,"CO",0.0186890756302521
"2386",32.985442,-117.08218,"San Diego","08",4,"NO2",0.199444444444444
"2387",32.985442,-117.08218,"San Diego","09",1,"CO",0.0153694581280788
"2388",32.985442,-117.08218,"San Diego","09",1,"NO2",0.181625
"2389",32.985442,-117.08218,"San Diego","09",2,"CO",0.0147030497592295
"2390",32.985442,-117.08218,"San Diego","09",2,"NO2",0.165909090909091
"2391",32.985442,-117.08218,"San Diego","09",3,"CO",0.0149136577708006
"2392",32.985442,-117.08218,"San Diego","09",3,"NO2",0.152777777777778
"2393",32.985442,-117.08218,"San Diego","09",4,"CO",0.0158620689655172
"2394",32.985442,-117.08218,"San Diego","09",4,"NO2",0.186067415730337
"2395",32.985442,-117.08218,"San Diego","10",1,"CO",0.0149915966386555
"2396",32.985442,-117.08218,"San Diego","10",1,"NO2",0.172894736842105
"2397",32.985442,-117.08218,"San Diego","10",2,"CO",0.0151298701298701
"2398",32.985442,-117.08218,"San Diego","10",2,"NO2",0.161264367816092
"2399",32.985442,-117.08218,"San Diego","10",3,"CO",0.015569823434992
"2400",32.985442,-117.08218,"San Diego","10",3,"NO2",0.154090909090909
"2401",32.985442,-117.08218,"San Diego","10",4,"CO",0.0156168831168831
"2402",32.985442,-117.08218,"San Diego","10",4,"NO2",0.181666666666667
"2403",32.985442,-117.08218,"San Diego","11",1,"CO",0.015026455026455
"2404",32.985442,-117.08218,"San Diego","11",1,"NO2",0.16027027027027
"2405",32.985442,-117.08218,"San Diego","11",2,"CO",0.0157142857142857
"2406",32.985442,-117.08218,"San Diego","11",2,"NO2",0.153837209302326
"2407",32.985442,-117.08218,"San Diego","11",3,"CO",0.0159136212624585
"2408",32.985442,-117.08218,"San Diego","11",3,"NO2",0.146744186046512
"2409",32.985442,-117.08218,"San Diego","11",4,"CO",0.0163875205254516
"2410",32.985442,-117.08218,"San Diego","11",4,"NO2",0.176477272727273
"2411",32.985442,-117.08218,"San Diego","12",1,"CO",0.0157142857142857
"2412",32.985442,-117.08218,"San Diego","12",1,"NO2",0.161805555555556
"2413",32.985442,-117.08218,"San Diego","12",2,"CO",0.0154152823920266
"2414",32.985442,-117.08218,"San Diego","12",2,"NO2",0.152906976744186
"2415",32.985442,-117.08218,"San Diego","12",3,"CO",0.0156650246305419
"2416",32.985442,-117.08218,"San Diego","12",3,"NO2",0.143793103448276
"2417",32.985442,-117.08218,"San Diego","12",4,"CO",0.0169707401032702
"2418",32.985442,-117.08218,"San Diego","12",4,"NO2",0.172738095238095
"2419",32.985442,-117.08218,"San Diego","13",1,"CO",0.0162637362637363
"2420",32.985442,-117.08218,"San Diego","13",1,"NO2",0.159722222222222
"2421",32.985442,-117.08218,"San Diego","13",2,"CO",0.0165845648604269
"2422",32.985442,-117.08218,"San Diego","13",2,"NO2",0.151724137931034
"2423",32.985442,-117.08218,"San Diego","13",3,"CO",0.0168403361344538
"2424",32.985442,-117.08218,"San Diego","13",3,"NO2",0.142235294117647
"2425",32.985442,-117.08218,"San Diego","13",4,"CO",0.0173809523809524
"2426",32.985442,-117.08218,"San Diego","13",4,"NO2",0.164
"2427",32.985442,-117.08218,"San Diego","14",1,"CO",0.0170051635111876
"2428",32.985442,-117.08218,"San Diego","14",1,"NO2",0.167012987012987
"2429",32.985442,-117.08218,"San Diego","14",2,"CO",0.0163723916532905
"2430",32.985442,-117.08218,"San Diego","14",2,"NO2",0.143033707865169
"2431",32.985442,-117.08218,"San Diego","14",3,"CO",0.017207062600321
"2432",32.985442,-117.08218,"San Diego","14",3,"NO2",0.140561797752809
"2433",32.985442,-117.08218,"San Diego","14",4,"CO",0.01801393728223
"2434",32.985442,-117.08218,"San Diego","14",4,"NO2",0.171647058823529
"2435",32.985442,-117.08218,"San Diego","15",1,"CO",0.0171100164203612
"2436",32.985442,-117.08218,"San Diego","15",1,"NO2",0.165308641975309
"2437",32.985442,-117.08218,"San Diego","15",2,"CO",0.015447409733124
"2438",32.985442,-117.08218,"San Diego","15",2,"NO2",0.127582417582418
"2439",32.985442,-117.08218,"San Diego","15",3,"CO",0.0158695652173913
"2440",32.985442,-117.08218,"San Diego","15",3,"NO2",0.127934782608696
"2441",32.985442,-117.08218,"San Diego","15",4,"CO",0.0178397212543554
"2442",32.985442,-117.08218,"San Diego","15",4,"NO2",0.172093023255814
"2443",32.985442,-117.08218,"San Diego","16",1,"CO",0.0171111111111111
"2444",32.985442,-117.08218,"San Diego","16",1,"NO2",0.169764705882353
"2445",32.985442,-117.08218,"San Diego","16",2,"CO",0.0163579277864992
"2446",32.985442,-117.08218,"San Diego","16",2,"NO2",0.121318681318681
"2447",32.985442,-117.08218,"San Diego","16",3,"CO",0.0164285714285714
"2448",32.985442,-117.08218,"San Diego","16",3,"NO2",0.119021739130435
"2449",32.985442,-117.08218,"San Diego","16",4,"CO",0.0183720930232558
"2450",32.985442,-117.08218,"San Diego","16",4,"NO2",0.182333333333333
"2451",32.985442,-117.08218,"San Diego","17",1,"CO",0.0187936507936508
"2452",32.985442,-117.08218,"San Diego","17",1,"NO2",0.192117647058824
"2453",32.985442,-117.08218,"San Diego","17",2,"CO",0.0169230769230769
"2454",32.985442,-117.08218,"San Diego","17",2,"NO2",0.118901098901099
"2455",32.985442,-117.08218,"San Diego","17",3,"CO",0.017639751552795
"2456",32.985442,-117.08218,"San Diego","17",3,"NO2",0.121739130434783
"2457",32.985442,-117.08218,"San Diego","17",4,"CO",0.0206644518272425
"2458",32.985442,-117.08218,"San Diego","17",4,"NO2",0.211222222222222
"2459",32.985442,-117.08218,"San Diego","18",1,"CO",0.0187755102040816
"2460",32.985442,-117.08218,"San Diego","18",1,"NO2",0.211395348837209
"2461",32.985442,-117.08218,"San Diego","18",2,"CO",0.0156043956043956
"2462",32.985442,-117.08218,"San Diego","18",2,"NO2",0.124725274725275
"2463",32.985442,-117.08218,"San Diego","18",3,"CO",0.0160869565217391
"2464",32.985442,-117.08218,"San Diego","18",3,"NO2",0.123260869565217
"2465",32.985442,-117.08218,"San Diego","18",4,"CO",0.0200664451827243
"2466",32.985442,-117.08218,"San Diego","18",4,"NO2",0.219222222222222
"2467",32.985442,-117.08218,"San Diego","19",1,"CO",0.0185557299843014
"2468",32.985442,-117.08218,"San Diego","19",1,"NO2",0.225116279069767
"2469",32.985442,-117.08218,"San Diego","19",2,"CO",0.014756671899529
"2470",32.985442,-117.08218,"San Diego","19",2,"NO2",0.134395604395604
"2471",32.985442,-117.08218,"San Diego","19",3,"CO",0.0153726708074534
"2472",32.985442,-117.08218,"San Diego","19",3,"NO2",0.127173913043478
"2473",32.985442,-117.08218,"San Diego","19",4,"CO",0.0199667774086379
"2474",32.985442,-117.08218,"San Diego","19",4,"NO2",0.226
"2475",32.985442,-117.08218,"San Diego","20",1,"CO",0.0191522762951334
"2476",32.985442,-117.08218,"San Diego","20",1,"NO2",0.237558139534884
"2477",32.985442,-117.08218,"San Diego","20",2,"CO",0.0147252747252747
"2478",32.985442,-117.08218,"San Diego","20",2,"NO2",0.142417582417582
"2479",32.985442,-117.08218,"San Diego","20",3,"CO",0.0151552795031056
"2480",32.985442,-117.08218,"San Diego","20",3,"NO2",0.134891304347826
"2481",32.985442,-117.08218,"San Diego","20",4,"CO",0.0195348837209302
"2482",32.985442,-117.08218,"San Diego","20",4,"NO2",0.227333333333333
"2483",32.985442,-117.08218,"San Diego","21",1,"CO",0.0187755102040816
"2484",32.985442,-117.08218,"San Diego","21",1,"NO2",0.23093023255814
"2485",32.985442,-117.08218,"San Diego","21",2,"CO",0.0145996860282575
"2486",32.985442,-117.08218,"San Diego","21",2,"NO2",0.143846153846154
"2487",32.985442,-117.08218,"San Diego","21",3,"CO",0.0146583850931677
"2488",32.985442,-117.08218,"San Diego","21",3,"NO2",0.130217391304348
"2489",32.985442,-117.08218,"San Diego","21",4,"CO",0.0186046511627907
"2490",32.985442,-117.08218,"San Diego","21",4,"NO2",0.217333333333333
"2491",32.985442,-117.08218,"San Diego","22",1,"CO",0.0178021978021978
"2492",32.985442,-117.08218,"San Diego","22",1,"NO2",0.216511627906977
"2493",32.985442,-117.08218,"San Diego","22",2,"CO",0.0135949764521193
"2494",32.985442,-117.08218,"San Diego","22",2,"NO2",0.137252747252747
"2495",32.985442,-117.08218,"San Diego","22",3,"CO",0.0135403726708075
"2496",32.985442,-117.08218,"San Diego","22",3,"NO2",0.123586956521739
"2497",32.985442,-117.08218,"San Diego","22",4,"CO",0.0175747508305648
"2498",32.985442,-117.08218,"San Diego","22",4,"NO2",0.201666666666667
"2499",32.985442,-117.08218,"San Diego","23",1,"CO",0.0166405023547881
"2500",32.985442,-117.08218,"San Diego","23",1,"NO2",0.202441860465116
"2501",32.985442,-117.08218,"San Diego","23",2,"CO",0.0123390894819466
"2502",32.985442,-117.08218,"San Diego","23",2,"NO2",0.125714285714286
"2503",32.985442,-117.08218,"San Diego","23",3,"CO",0.0122981366459627
"2504",32.985442,-117.08218,"San Diego","23",3,"NO2",0.114239130434783
"2505",32.985442,-117.08218,"San Diego","23",4,"CO",0.0172425249169435
"2506",32.985442,-117.08218,"San Diego","23",4,"NO2",0.200111111111111
"2507",33.0325,-115.62361,"Imperial","00",1,"Ozone",0.215398886827458
"2508",33.0325,-115.62361,"Imperial","00",2,"Ozone",0.366031746031746
"2509",33.0325,-115.62361,"Imperial","00",3,"Ozone",0.329037267080745
"2510",33.0325,-115.62361,"Imperial","00",4,"Ozone",0.266071428571429
"2511",33.0325,-115.62361,"Imperial","01",1,"Ozone",0.225602968460111
"2512",33.0325,-115.62361,"Imperial","01",2,"Ozone",0.358571428571429
"2513",33.0325,-115.62361,"Imperial","01",3,"Ozone",0.310869565217391
"2514",33.0325,-115.62361,"Imperial","01",4,"Ozone",0.253816046966732
"2515",33.0325,-115.62361,"Imperial","02",1,"Ozone",0.223376623376623
"2516",33.0325,-115.62361,"Imperial","02",2,"Ozone",0.337619047619048
"2517",33.0325,-115.62361,"Imperial","02",3,"Ozone",0.292546583850932
"2518",33.0325,-115.62361,"Imperial","02",4,"Ozone",0.24853228962818
"2519",33.0325,-115.62361,"Imperial","03",1,"Ozone",0.222820037105751
"2520",33.0325,-115.62361,"Imperial","03",2,"Ozone",0.312698412698413
"2521",33.0325,-115.62361,"Imperial","03",3,"Ozone",0.269565217391304
"2522",33.0325,-115.62361,"Imperial","03",4,"Ozone",0.247358121330724
"2523",33.0325,-115.62361,"Imperial","05",1,"Ozone",0.171428571428571
"2524",33.0325,-115.62361,"Imperial","05",2,"Ozone",0.265238095238095
"2525",33.0325,-115.62361,"Imperial","05",3,"Ozone",0.207453416149068
"2526",33.0325,-115.62361,"Imperial","05",4,"Ozone",0.212273641851107
"2527",33.0325,-115.62361,"Imperial","06",1,"Ozone",0.148051948051948
"2528",33.0325,-115.62361,"Imperial","06",2,"Ozone",0.333333333333333
"2529",33.0325,-115.62361,"Imperial","06",3,"Ozone",0.253726708074534
"2530",33.0325,-115.62361,"Imperial","06",4,"Ozone",0.193737769080235
"2531",33.0325,-115.62361,"Imperial","07",1,"Ozone",0.190909090909091
"2532",33.0325,-115.62361,"Imperial","07",2,"Ozone",0.422222222222222
"2533",33.0325,-115.62361,"Imperial","07",3,"Ozone",0.359782608695652
"2534",33.0325,-115.62361,"Imperial","07",4,"Ozone",0.242857142857143
