"","Latitude","Longitude","County","Dayofweek","Pollutant","Sample"
"1061",34.46245,-120.02551,"Santa Barbara","Fri","SO2",0.00124209947787854
"1062",34.46245,-120.02551,"Santa Barbara","Sat","NO2",0.0269121338912134
"1063",34.46245,-120.02551,"Santa Barbara","Sat","Ozone",0.466549378372038
"1064",34.46245,-120.02551,"Santa Barbara","Sat","SO2",0.00125827814569536
"1065",34.48974,-120.04692,"Santa Barbara","Sun","CO",0.00383420926899188
"1066",34.48974,-120.04692,"Santa Barbara","Sun","NO2",0.00171500630517024
"1067",34.48974,-120.04692,"Santa Barbara","Sun","Ozone",0.522838031533684
"1068",34.48974,-120.04692,"Santa Barbara","Sun","SO2",0.000798403193612775
"1069",34.48974,-120.04692,"Santa Barbara","Mon","CO",0.00362606978275181
"1070",34.48974,-120.04692,"Santa Barbara","Mon","NO2",0.00184415584415584
"1071",34.48974,-120.04692,"Santa Barbara","Mon","Ozone",0.532123197903014
"1072",34.48974,-120.04692,"Santa Barbara","Mon","SO2",0.00142201834862385
"1073",34.48974,-120.04692,"Santa Barbara","Tues","CO",0.00340420241203531
"1074",34.48974,-120.04692,"Santa Barbara","Tues","NO2",0.00247524752475248
"1075",34.48974,-120.04692,"Santa Barbara","Tues","Ozone",0.54119516069901
"1076",34.48974,-120.04692,"Santa Barbara","Tues","SO2",0.00151074151074151
"1077",34.48974,-120.04692,"Santa Barbara","Wed","CO",0.00452569418268627
"1078",34.48974,-120.04692,"Santa Barbara","Wed","NO2",0.00292307692307692
"1079",34.48974,-120.04692,"Santa Barbara","Wed","Ozone",0.537686710072769
"1080",34.48974,-120.04692,"Santa Barbara","Wed","SO2",0.00202406227883935
"1081",34.48974,-120.04692,"Santa Barbara","Thurs","CO",0.00464504820333041
"1082",34.48974,-120.04692,"Santa Barbara","Thurs","NO2",0.002725
"1083",34.48974,-120.04692,"Santa Barbara","Thurs","Ozone",0.531842869773904
"1084",34.48974,-120.04692,"Santa Barbara","Thurs","SO2",0.00150891632373114
"1085",34.48974,-120.04692,"Santa Barbara","Fri","CO",0.00450586264656616
"1086",34.48974,-120.04692,"Santa Barbara","Fri","NO2",0.00312280701754386
"1087",34.48974,-120.04692,"Santa Barbara","Fri","Ozone",0.531808706315144
"1088",34.48974,-120.04692,"Santa Barbara","Fri","SO2",0.00141557128412538
"1089",34.48974,-120.04692,"Santa Barbara","Sat","CO",0.00380874252900504
"1090",34.48974,-120.04692,"Santa Barbara","Sat","NO2",0.00370197904540163
"1091",34.48974,-120.04692,"Santa Barbara","Sat","Ozone",0.528523610280932
"1092",34.48974,-120.04692,"Santa Barbara","Sat","SO2",0.00133333333333333
"1093",34.510014,-117.331433,"San Bernardino","Sun","CO",0.0115492957746479
"1094",34.510014,-117.331433,"San Bernardino","Sun","NO2",0.084664570230608
"1095",34.510014,-117.331433,"San Bernardino","Sun","Ozone",0.533277462609593
"1096",34.510014,-117.331433,"San Bernardino","Sun","SO2",0.00747656940760389
"1097",34.510014,-117.331433,"San Bernardino","Mon","CO",0.0116862447896931
"1098",34.510014,-117.331433,"San Bernardino","Mon","NO2",0.100281808622503
"1099",34.510014,-117.331433,"San Bernardino","Mon","Ozone",0.528650793650794
"1100",34.510014,-117.331433,"San Bernardino","Mon","SO2",0.00803981900452489
"1101",34.510014,-117.331433,"San Bernardino","Tues","CO",0.0124338150658652
"1102",34.510014,-117.331433,"San Bernardino","Tues","NO2",0.125024870466321
"1103",34.510014,-117.331433,"San Bernardino","Tues","Ozone",0.516243586281393
"1104",34.510014,-117.331433,"San Bernardino","Tues","SO2",0.00849382716049383
"1105",34.510014,-117.331433,"San Bernardino","Wed","CO",0.0129251700680272
"1106",34.510014,-117.331433,"San Bernardino","Wed","NO2",0.124395371263259
"1107",34.510014,-117.331433,"San Bernardino","Wed","Ozone",0.541803388021875
"1108",34.510014,-117.331433,"San Bernardino","Wed","SO2",0.00789762340036563
"1109",34.510014,-117.331433,"San Bernardino","Thurs","CO",0.012756183745583
"1110",34.510014,-117.331433,"San Bernardino","Thurs","NO2",0.132420100502513
"1111",34.510014,-117.331433,"San Bernardino","Thurs","Ozone",0.531229235880399
"1112",34.510014,-117.331433,"San Bernardino","Thurs","SO2",0.00800966183574879
"1113",34.510014,-117.331433,"San Bernardino","Fri","CO",0.0125689760882894
"1114",34.510014,-117.331433,"San Bernardino","Fri","NO2",0.125798786653185
"1115",34.510014,-117.331433,"San Bernardino","Fri","Ozone",0.532110091743119
"1116",34.510014,-117.331433,"San Bernardino","Fri","SO2",0.00785688729874776
"1117",34.510014,-117.331433,"San Bernardino","Sat","CO",0.012229845626072
"1118",34.510014,-117.331433,"San Bernardino","Sat","NO2",0.110711351351351
"1119",34.510014,-117.331433,"San Bernardino","Sat","Ozone",0.537522123893805
"1120",34.510014,-117.331433,"San Bernardino","Sat","SO2",0.00754462979221539
"1121",34.52744,-120.1965,"Santa Barbara","Sun","NO2",0.0141005967604433
"1122",34.52744,-120.1965,"Santa Barbara","Sun","Ozone",0.441955912799903
"1123",34.52744,-120.1965,"Santa Barbara","Mon","NO2",0.0248427073403241
"1124",34.52744,-120.1965,"Santa Barbara","Mon","Ozone",0.447368421052632
"1125",34.52744,-120.1965,"Santa Barbara","Tues","NO2",0.0277486910994764
"1126",34.52744,-120.1965,"Santa Barbara","Tues","Ozone",0.434419942473634
"1127",34.52744,-120.1965,"Santa Barbara","Wed","NO2",0.0280378657487091
"1128",34.52744,-120.1965,"Santa Barbara","Wed","Ozone",0.422483423749247
"1129",34.52744,-120.1965,"Santa Barbara","Thurs","NO2",0.0278874458874459
"1130",34.52744,-120.1965,"Santa Barbara","Thurs","Ozone",0.415075376884422
"1131",34.52744,-120.1965,"Santa Barbara","Fri","NO2",0.0268913226621735
"1132",34.52744,-120.1965,"Santa Barbara","Fri","Ozone",0.431013029698321
"1133",34.52744,-120.1965,"Santa Barbara","Sat","NO2",0.0205602006688963
"1134",34.52744,-120.1965,"Santa Barbara","Sat","Ozone",0.438111019055509
"1135",34.54166,-119.79146,"Santa Barbara","Sun","NO2",0.00632616487455197
"1136",34.54166,-119.79146,"Santa Barbara","Sun","Ozone",0.449295954941116
"1137",34.54166,-119.79146,"Santa Barbara","Mon","NO2",0.00676982591876209
"1138",34.54166,-119.79146,"Santa Barbara","Mon","Ozone",0.449087415946206
"1139",34.54166,-119.79146,"Santa Barbara","Tues","NO2",0.00787578757875788
"1140",34.54166,-119.79146,"Santa Barbara","Tues","Ozone",0.459831029185868
"1141",34.54166,-119.79146,"Santa Barbara","Wed","NO2",0.00831866197183099
"1142",34.54166,-119.79146,"Santa Barbara","Wed","Ozone",0.465254024144869
"1143",34.54166,-119.79146,"Santa Barbara","Thurs","NO2",0.00811475409836066
"1144",34.54166,-119.79146,"Santa Barbara","Thurs","Ozone",0.462216527866752
"1145",34.54166,-119.79146,"Santa Barbara","Fri","NO2",0.00923415492957746
"1146",34.54166,-119.79146,"Santa Barbara","Fri","Ozone",0.455227244271942
"1147",34.54166,-119.79146,"Santa Barbara","Sat","NO2",0.0073292469352014
"1148",34.54166,-119.79146,"Santa Barbara","Sat","Ozone",0.45252284963065
"1149",34.596095,-120.631282,"Santa Barbara","Sun","CO",0.00561619718309859
"1150",34.596095,-120.631282,"Santa Barbara","Sun","NO2",0.00251101321585903
"1151",34.596095,-120.631282,"Santa Barbara","Sun","Ozone",0.480805538074261
"1152",34.596095,-120.631282,"Santa Barbara","Sun","SO2",0.000575022461814915
"1153",34.596095,-120.631282,"Santa Barbara","Mon","CO",0.00553283410138249
"1154",34.596095,-120.631282,"Santa Barbara","Mon","NO2",0.00217522658610272
"1155",34.596095,-120.631282,"Santa Barbara","Mon","Ozone",0.494075248666571
"1156",34.596095,-120.631282,"Santa Barbara","Mon","SO2",0.000713804713804714
"1157",34.596095,-120.631282,"Santa Barbara","Tues","CO",0.00564675324675325
"1158",34.596095,-120.631282,"Santa Barbara","Tues","NO2",0.00257064721969006
"1159",34.596095,-120.631282,"Santa Barbara","Tues","Ozone",0.485306486555371
"1160",34.596095,-120.631282,"Santa Barbara","Tues","SO2",0.00056507363991584
"1161",34.596095,-120.631282,"Santa Barbara","Wed","CO",0.00556887755102041
"1162",34.596095,-120.631282,"Santa Barbara","Wed","NO2",0.00357531760435572
"1163",34.596095,-120.631282,"Santa Barbara","Wed","Ozone",0.472373292480531
"1164",34.596095,-120.631282,"Santa Barbara","Wed","SO2",0.00055455093429777
"1165",34.596095,-120.631282,"Santa Barbara","Thurs","CO",0.00544502617801047
"1166",34.596095,-120.631282,"Santa Barbara","Thurs","NO2",0.00379858657243816
"1167",34.596095,-120.631282,"Santa Barbara","Thurs","Ozone",0.470556731847054
"1168",34.596095,-120.631282,"Santa Barbara","Thurs","SO2",0.00048249485142689
"1169",34.596095,-120.631282,"Santa Barbara","Fri","CO",0.00556675682321121
"1170",34.596095,-120.631282,"Santa Barbara","Fri","NO2",0.00336760925449871
"1171",34.596095,-120.631282,"Santa Barbara","Fri","Ozone",0.477965479250826
"1172",34.596095,-120.631282,"Santa Barbara","Fri","SO2",0.000498550724637681
"1173",34.596095,-120.631282,"Santa Barbara","Sat","CO",0.00567287784679089
"1174",34.596095,-120.631282,"Santa Barbara","Sat","NO2",0.00302642796248934
"1175",34.596095,-120.631282,"Santa Barbara","Sat","Ozone",0.478455730118134
"1176",34.596095,-120.631282,"Santa Barbara","Sat","SO2",0.000534728276663761
"1177",34.605819,-120.075069,"Santa Barbara","Sun","Ozone",0.402565646832089
"1178",34.605819,-120.075069,"Santa Barbara","Mon","Ozone",0.409134673245878
"1179",34.605819,-120.075069,"Santa Barbara","Tues","Ozone",0.393979933110368
"1180",34.605819,-120.075069,"Santa Barbara","Wed","Ozone",0.387053197848177
"1181",34.605819,-120.075069,"Santa Barbara","Thurs","Ozone",0.388736263736264
"1182",34.605819,-120.075069,"Santa Barbara","Fri","Ozone",0.398099929627023
"1183",34.605819,-120.075069,"Santa Barbara","Sat","Ozone",0.400293461673905
"1184",34.63782,-120.4575,"Santa Barbara","Sun","CO",0.00563067367415193
"1185",34.63782,-120.4575,"Santa Barbara","Sun","NO2",0.0203595317725753
"1186",34.63782,-120.4575,"Santa Barbara","Sun","Ozone",0.399450549450549
"1187",34.63782,-120.4575,"Santa Barbara","Sun","SO2",0.00335562987736901
"1188",34.63782,-120.4575,"Santa Barbara","Mon","CO",0.00574594380688564
"1189",34.63782,-120.4575,"Santa Barbara","Mon","NO2",0.0317174515235457
"1190",34.63782,-120.4575,"Santa Barbara","Mon","Ozone",0.41046036142989
"1191",34.63782,-120.4575,"Santa Barbara","Mon","SO2",0.00428835489833641
"1192",34.63782,-120.4575,"Santa Barbara","Tues","CO",0.00594536045252136
"1193",34.63782,-120.4575,"Santa Barbara","Tues","NO2",0.0366301600673968
"1194",34.63782,-120.4575,"Santa Barbara","Tues","Ozone",0.37630280418823
"1195",34.63782,-120.4575,"Santa Barbara","Tues","SO2",0.00450815064643058
"1196",34.63782,-120.4575,"Santa Barbara","Wed","CO",0.00618768679019725
"1197",34.63782,-120.4575,"Santa Barbara","Wed","NO2",0.036326359832636
"1198",34.63782,-120.4575,"Santa Barbara","Wed","Ozone",0.367985654512851
"1199",34.63782,-120.4575,"Santa Barbara","Wed","SO2",0.0040836820083682
"1200",34.63782,-120.4575,"Santa Barbara","Thurs","CO",0.00639865996649916
"1201",34.63782,-120.4575,"Santa Barbara","Thurs","NO2",0.0383165829145729
"1202",34.63782,-120.4575,"Santa Barbara","Thurs","Ozone",0.361426178511606
"1203",34.63782,-120.4575,"Santa Barbara","Thurs","SO2",0.00422464375523889
"1204",34.63782,-120.4575,"Santa Barbara","Fri","CO",0.0062687969924812
"1205",34.63782,-120.4575,"Santa Barbara","Fri","NO2",0.0332703368940016
"1206",34.63782,-120.4575,"Santa Barbara","Fri","Ozone",0.381828853151778
"1207",34.63782,-120.4575,"Santa Barbara","Fri","SO2",0.00403075233388248
"1208",34.63782,-120.4575,"Santa Barbara","Sat","CO",0.00603539200750029
"1209",34.63782,-120.4575,"Santa Barbara","Sat","NO2",0.0283757178014766
"1210",34.63782,-120.4575,"Santa Barbara","Sat","Ozone",0.381776631899684
"1211",34.63782,-120.4575,"Santa Barbara","Sat","SO2",0.00376264697839759
"1212",34.671394,-118.131456,"Los Angeles","Sun","CO",0.00664783196167547
"1213",34.671394,-118.131456,"Los Angeles","Sun","NO2",0.0556975881261596
"1214",34.671394,-118.131456,"Los Angeles","Sun","Ozone",0.59920977898506
"1215",34.671394,-118.131456,"Los Angeles","Mon","CO",0.00653946227233304
"1216",34.671394,-118.131456,"Los Angeles","Mon","NO2",0.0712825888787603
"1217",34.671394,-118.131456,"Los Angeles","Mon","Ozone",0.57842131598699
"1218",34.671394,-118.131456,"Los Angeles","Tues","CO",0.00723859256496332
"1219",34.671394,-118.131456,"Los Angeles","Tues","NO2",0.0912019748653501
"1220",34.671394,-118.131456,"Los Angeles","Tues","Ozone",0.5726801517067
"1221",34.671394,-118.131456,"Los Angeles","Wed","CO",0.00750185689527111
"1222",34.671394,-118.131456,"Los Angeles","Wed","NO2",0.0954429824561404
"1223",34.671394,-118.131456,"Los Angeles","Wed","Ozone",0.567516405855628
"1224",34.671394,-118.131456,"Los Angeles","Thurs","CO",0.00784841685365246
"1225",34.671394,-118.131456,"Los Angeles","Thurs","NO2",0.0973183817062445
"1226",34.671394,-118.131456,"Los Angeles","Thurs","Ozone",0.573060862963432
"1227",34.671394,-118.131456,"Los Angeles","Fri","CO",0.00765539803707743
"1228",34.671394,-118.131456,"Los Angeles","Fri","NO2",0.0933218997361478
"1229",34.671394,-118.131456,"Los Angeles","Fri","Ozone",0.562769080234834
"1230",34.671394,-118.131456,"Los Angeles","Sat","CO",0.00688145896656535
"1231",34.671394,-118.131456,"Los Angeles","Sat","NO2",0.0741061865189289
"1232",34.671394,-118.131456,"Los Angeles","Sat","Ozone",0.590205153865399
"1233",34.725538,-120.428774,"Santa Barbara","Sun","NO2",0.00490451388888889
"1234",34.725538,-120.428774,"Santa Barbara","Sun","Ozone",0.476539303966902
"1235",34.725538,-120.428774,"Santa Barbara","Sun","SO2",0
"1236",34.725538,-120.428774,"Santa Barbara","Mon","NO2",0.0058151700087184
"1237",34.725538,-120.428774,"Santa Barbara","Mon","Ozone",0.47796234772979
"1238",34.725538,-120.428774,"Santa Barbara","Mon","SO2",0
"1239",34.725538,-120.428774,"Santa Barbara","Tues","NO2",0.00725471698113208
"1240",34.725538,-120.428774,"Santa Barbara","Tues","Ozone",0.481179354487267
"1241",34.725538,-120.428774,"Santa Barbara","Tues","SO2",0
"1242",34.725538,-120.428774,"Santa Barbara","Wed","NO2",0.00851884312007011
"1243",34.725538,-120.428774,"Santa Barbara","Wed","Ozone",0.477482465854559
"1244",34.725538,-120.428774,"Santa Barbara","Wed","SO2",0
"1245",34.725538,-120.428774,"Santa Barbara","Thurs","NO2",0.00806034482758621
"1246",34.725538,-120.428774,"Santa Barbara","Thurs","Ozone",0.468482067383166
"1247",34.725538,-120.428774,"Santa Barbara","Thurs","SO2",0
"1248",34.725538,-120.428774,"Santa Barbara","Fri","NO2",0.00682864450127877
"1249",34.725538,-120.428774,"Santa Barbara","Fri","Ozone",0.472514619883041
"1250",34.725538,-120.428774,"Santa Barbara","Fri","SO2",0
"1251",34.725538,-120.428774,"Santa Barbara","Sat","NO2",0.00744556113902848
"1252",34.725538,-120.428774,"Santa Barbara","Sat","Ozone",0.467458996909912
"1253",34.725538,-120.428774,"Santa Barbara","Sat","SO2",0
"1254",34.895007,-117.024484,"San Bernardino","Sun","CO",0.00577697408077155
"1255",34.895007,-117.024484,"San Bernardino","Sun","NO2",0.126098154362416
"1256",34.895007,-117.024484,"San Bernardino","Sun","Ozone",0.4988136431043
"1257",34.895007,-117.024484,"San Bernardino","Mon","CO",0.00574578940991155
"1258",34.895007,-117.024484,"San Bernardino","Mon","NO2",0.125890202702703
"1259",34.895007,-117.024484,"San Bernardino","Mon","Ozone",0.506596273291925
"1260",34.895007,-117.024484,"San Bernardino","Tues","CO",0.00580895739774244
"1261",34.895007,-117.024484,"San Bernardino","Tues","NO2",0.143075873827792
"1262",34.895007,-117.024484,"San Bernardino","Tues","Ozone",0.493782383419689
"1263",34.895007,-117.024484,"San Bernardino","Wed","CO",0.00599611273080661
"1264",34.895007,-117.024484,"San Bernardino","Wed","NO2",0.157339100346021
"1265",34.895007,-117.024484,"San Bernardino","Wed","Ozone",0.487168520102652
"1266",34.895007,-117.024484,"San Bernardino","Thurs","CO",0.00591517857142857
"1267",34.895007,-117.024484,"San Bernardino","Thurs","NO2",0.157108790252393
"1268",34.895007,-117.024484,"San Bernardino","Thurs","Ozone",0.485589628521566
"1269",34.895007,-117.024484,"San Bernardino","Fri","CO",0.00601757130822
"1270",34.895007,-117.024484,"San Bernardino","Fri","NO2",0.151581589958159
"1271",34.895007,-117.024484,"San Bernardino","Fri","Ozone",0.481943437273386
"1272",34.895007,-117.024484,"San Bernardino","Sat","CO",0.00575735821966978
"1273",34.895007,-117.024484,"San Bernardino","Sat","NO2",0.131439065108514
"1274",34.895007,-117.024484,"San Bernardino","Sat","Ozone",0.505610926541159
"1275",34.949147,-120.43763,"Santa Barbara","Sun","CO",0.00482971810797898
"1276",34.949147,-120.43763,"Santa Barbara","Sun","NO2",0.0445702341137124
"1277",34.949147,-120.43763,"Santa Barbara","Sun","Ozone",0.389823220258003
"1278",34.949147,-120.43763,"Santa Barbara","Mon","CO",0.00512670385641523
"1279",34.949147,-120.43763,"Santa Barbara","Mon","NO2",0.0604830220713073
"1280",34.949147,-120.43763,"Santa Barbara","Mon","Ozone",0.380638143582306
"1281",34.949147,-120.43763,"Santa Barbara","Tues","CO",0.00512582182573628
"1282",34.949147,-120.43763,"Santa Barbara","Tues","NO2",0.0654003407155026
"1283",34.949147,-120.43763,"Santa Barbara","Tues","Ozone",0.363848396501458
"1284",34.949147,-120.43763,"Santa Barbara","Wed","CO",0.00516110505270811
"1285",34.949147,-120.43763,"Santa Barbara","Wed","NO2",0.0654710884353742
"1286",34.949147,-120.43763,"Santa Barbara","Wed","Ozone",0.352975186702
"1287",34.949147,-120.43763,"Santa Barbara","Thurs","CO",0.00512061619930196
"1288",34.949147,-120.43763,"Santa Barbara","Thurs","NO2",0.0650364715860899
"1289",34.949147,-120.43763,"Santa Barbara","Thurs","Ozone",0.353977614634733
"1290",34.949147,-120.43763,"Santa Barbara","Fri","CO",0.00575091334894614
"1291",34.949147,-120.43763,"Santa Barbara","Fri","NO2",0.0685737704918033
"1292",34.949147,-120.43763,"Santa Barbara","Fri","Ozone",0.351697892271663
"1293",34.949147,-120.43763,"Santa Barbara","Sat","CO",0.00538426467149871
"1294",34.949147,-120.43763,"Santa Barbara","Sat","NO2",0.0603698854337152
"1295",34.949147,-120.43763,"Santa Barbara","Sat","Ozone",0.365443067570727
"1296",35.02083,-120.56388,"San Luis Obispo","Sun","SO2",0.000479375696767001
"1297",35.02083,-120.56388,"San Luis Obispo","Mon","SO2",0.000672834314550042
"1298",35.02083,-120.56388,"San Luis Obispo","Tues","SO2",0.000460157126823794
"1299",35.02083,-120.56388,"San Luis Obispo","Wed","SO2",0.000384180790960452
"1300",35.02083,-120.56388,"San Luis Obispo","Thurs","SO2",0.000506756756756757
"1301",35.02083,-120.56388,"San Luis Obispo","Fri","SO2",0.000472267984623833
"1302",35.02083,-120.56388,"San Luis Obispo","Sat","SO2",0.000491803278688525
"1303",35.03146,-120.50103,"San Luis Obispo","Sun","NO2",0.0151251158480074
"1304",35.03146,-120.50103,"San Luis Obispo","Sun","Ozone",0.430908214887979
"1305",35.03146,-120.50103,"San Luis Obispo","Mon","NO2",0.0179733587059943
"1306",35.03146,-120.50103,"San Luis Obispo","Mon","Ozone",0.436497064579256
"1307",35.03146,-120.50103,"San Luis Obispo","Tues","NO2",0.023448275862069
"1308",35.03146,-120.50103,"San Luis Obispo","Tues","Ozone",0.424517872497236
"1309",35.03146,-120.50103,"San Luis Obispo","Wed","NO2",0.0245695970695971
"1310",35.03146,-120.50103,"San Luis Obispo","Wed","Ozone",0.412772965719165
